Probe,GSM1402321,GSM1402322,GSM1402323,GSM1402324,GSM1402325,GSM1402326,GSM1402327,GSM1402328,GSM1402329,GSM1402330,GSM1402331,GSM1402332,GSM1402333,GSM1402334,GSM1402335,GSM1402336,GSM1402337,GSM1402338,GSM1402339,GSM1402340,GSM1402341,GSM1402342,GSM1402343,GSM1402344,GSM1402345,GSM1402346,GSM1402347,GSM1402348,GSM1402349,GSM1402350,GSM1402351,GSM1402352,GSM1402353,GSM1402354,GSM1402355,GSM1402356,GSM1402357,GSM1402358,GSM1402359,GSM1402360,GSM1402361,GSM1402362,GSM1402363,GSM1402364,GSM1402365,GSM1402366,GSM1402367,GSM1402368,GSM1402369,GSM1402370,GSM1402371,GSM1402372,GSM1402373,GSM1402374,GSM1402375,GSM1402376,GSM1402377,GSM1402378,GSM1402379,GSM1402380,GSM1402381,GSM1402382,GSM1402383,GSM1402384,GSM1402385,GSM1402386,GSM1402387,GSM1402388,GSM1402389,GSM1402390,GSM1402391,GSM1402392,GSM1402393,GSM1402394,GSM1402395,GSM1402396,GSM1402397,GSM1402398,GSM1402399,GSM1402400,GSM1402401,GSM1402402,GSM1402403,GSM1402404,GSM1402405,GSM1402406,GSM1402407,GSM1402408,GSM1402409,GSM1402410,GSM1402411,GSM1402412,GSM1402413,GSM1402414,GSM1402415,GSM1402416,GSM1402417,GSM1402418,GSM1402419,GSM1402420,GSM1402421,GSM1402422,GSM1402423,GSM1402424,GSM1402425,GSM1402426,GSM1402427,GSM1402428,GSM1402429,GSM1402430,GSM1402431,GSM1402432,GSM1402433,GSM1402434,GSM1402435
Random_ATF4_34_0143,-3.380837046,2.189710529,5.442042073,3.220030772,4.680359672,2.223931777,5.304536691,-13.02100669,-2.693560348,-0.423282308,-3.771493451,-1.319547795,-0.712579485,6.840052885,-1.535975253,2.792055779,6.478152304,-4.704926279,0.05277175,0.640949938,-4.424301743,6.869291553,-2.051068305,-0.063954889,2.495691285,1.000119395,0.268718325,-3.813295029,-0.683702737,-1.071067627,-3.691084907,-3.184208046,-4.093908131,-3.024503529,3.193041487,1.529155607,-4.010725823,-2.861395291,7.109943195,0.137417757,3.242926695,1.287633979,-1.295457615,-3.490325324,0.111006237,1.289718407,5.011540195,3.505222979,-1.815243287,-0.375644311,3.358050194,-1.552399212,-0.879464321,-4.600894916,-3.662381786,-7.047803949,-2.185737791,1.232557564,5.140768605,1.148601344,-2.98806867,5.852301942,-2.645679672,3.667904199,0.950733684,3.566490596,1.397345368,-5.719158818,-1.127479181,4.39541157,-0.274630372,6.67879486,3.389543427,-0.840489429,-6.639770806,-4.595549615,-8.905834063,-3.778149151,-0.209203972,-5.176638376,2.606077672,0.230754718,-2.821424611,0.820356712,3.689513202,-6.503912011,-9.312580358,-0.797652512,3.566629654,-5.520195003,-0.967801291,5.2309535,-5.026000055,-2.283634338,1.041270899,-8.421788327,1.451439325,-0.42795522,-2.333905546,3.400971944,-4.950477383,2.908439562,2.937720214,0.855402793,-0.696074787,-7.66512013,4.910206252,0.294888285,0.770995197,-2.820417521,-1.542354979,6.395776859,-1.835802239,-9.552434459,0.952916751
Random_ATF4_34_0144,-3.235793905,2.291629244,5.691227726,3.257382189,4.897451465,2.135710056,5.336773723,-13.20127624,-2.866740058,-0.439364545,-3.967696662,-1.377911575,-0.668464743,6.925418758,-1.517675112,3.028105288,6.390447106,-4.766080614,0.120692399,0.76586423,-4.57784536,6.949734876,-2.159776472,0.023133173,2.44421964,1.210167163,0.261104554,-3.968035057,-0.588234425,-1.120931054,-3.904170509,-3.361933667,-4.193570492,-3.152270786,3.22674499,1.679851712,-4.060327881,-3.130895949,7.131330058,0.009975988,3.46071768,1.30920546,-1.397241318,-3.735385698,0.190584102,1.115439635,5.117931666,3.579850554,-2.005014264,-0.408865169,3.651307991,-1.519844921,-0.969764833,-4.708304124,-3.857583894,-7.379581309,-2.22911434,1.170029803,5.277033159,1.196520674,-3.120379923,6.0641777,-2.84820703,3.727976043,0.980416417,3.488385231,1.506269022,-5.897476425,-1.073663464,4.442724367,-0.157894147,6.731857776,3.457863596,-0.994873541,-6.853768968,-4.681660704,-9.088610378,-3.957268269,-0.5799279,-5.176894393,2.647696913,0.163606961,-2.904608635,1.079094658,3.862518164,-6.829780153,-9.37697405,-0.897819505,3.628631433,-5.763430922,-0.89356959,5.39109683,-5.016770537,-2.260458093,1.341541535,-8.726277182,1.574252509,-0.399462482,-2.351364418,3.515240035,-5.284221882,2.986673618,2.988566495,0.750300168,-0.807605347,-7.963900887,4.906635506,0.237896732,0.745453696,-2.863875851,-1.568797786,6.457842253,-2.053282078,-9.91013247,1.006795322
Random_ATF4_34_0145,-3.193302713,2.256830266,5.667354026,3.344706968,5.021067626,2.065951729,5.154045693,-12.90549192,-2.76804829,-0.356534932,-3.805052301,-1.23272901,-0.593245459,6.789318433,-1.48973776,2.954506744,6.299646655,-4.774039461,0.17020555,0.794981719,-4.346882843,6.925915517,-2.062634424,0.045412434,2.485657152,1.042746526,0.317594904,-3.823136414,-0.493736229,-1.074318637,-3.901826623,-3.179563454,-4.092544225,-2.90747895,3.203409396,1.672143551,-4.130840603,-3.119394971,6.9040763,-0.073428658,3.488640977,1.248915704,-1.258090282,-3.556820043,0.294614421,0.987319212,5.300637302,3.493971149,-1.979617863,-0.470504264,3.569046334,-1.476787693,-0.860854655,-4.479473488,-3.645241633,-7.114485228,-2.094949965,1.178081576,5.200382893,1.341512006,-3.221074953,6.052398743,-2.951773363,3.831621121,0.962970576,3.388680814,1.535204682,-5.769840317,-1.020336695,4.54153174,-0.272071652,6.613396411,3.39804738,-1.053487634,-6.711059866,-4.591634996,-8.84728558,-3.975505402,-0.408766386,-5.066854771,2.598584094,0.147631547,-3.15369566,0.799096777,3.678697439,-6.722952581,-9.162246083,-0.905782257,3.583361508,-5.492431974,-1.02488522,5.249545967,-4.818067351,-2.094441017,1.367890856,-8.439548832,1.676087547,-0.444417992,-2.335580618,3.429843039,-5.079608608,2.967616436,2.898860001,0.70069916,-0.711580707,-7.552352999,4.735291266,0.202486576,0.856059615,-2.82126965,-1.650621495,6.335535768,-1.838211588,-9.707197492,0.786371805
Random_ATF4_34_0146,-3.02261882,2.082180665,5.485731385,3.120580971,4.731526572,2.063468645,5.083405798,-12.87611798,-2.946872886,-0.324512542,-3.691030862,-1.032391786,-0.564301401,6.956955827,-1.327895719,3.16249457,6.254558659,-4.693058037,0.387910643,0.913346876,-4.28030667,6.837815786,-1.910696685,0.094954219,2.202745976,1.219465546,0.469175743,-3.566931906,-0.500841301,-0.856568555,-3.859457898,-2.980258213,-4.030178391,-3.057317908,3.106281616,1.735633795,-4.364626397,-3.236450684,6.970605141,0.174396447,3.169120047,1.519202539,-0.990509337,-3.505307447,0.026747143,0.902947101,5.026924667,3.239511707,-2.001409598,-0.69042281,3.547967357,-1.188535694,-0.645026129,-4.324929628,-3.530545,-7.308051419,-2.187301103,1.148929024,4.952667297,1.074749967,-3.200127478,5.67554596,-2.867460743,3.576075189,1.237436868,3.386954207,1.6123032,-5.765788599,-0.985483705,4.389956635,-0.126417229,6.559777402,3.107027963,-1.05672837,-7.011488164,-4.430932624,-8.958266906,-4.131908813,-0.409610433,-5.259878059,2.338020991,0.257241721,-3.099697317,0.785887392,3.646667657,-6.74255414,-9.109095913,-0.705930398,3.379725644,-5.610583142,-1.245417232,5.339770626,-5.018134241,-2.369865778,1.464177096,-8.462311327,1.745549394,-0.332503807,-2.271746342,3.521704342,-5.113003191,2.941614411,2.823431929,0.816334454,-0.676622572,-7.592532789,4.566017253,0.269945323,0.704075463,-2.617654337,-1.773012389,6.190627436,-2.073540145,-9.578131962,0.82930263
Random_ATF4_34_0147,-3.088948481,2.11949023,5.497928514,3.146807273,4.650575094,2.289954862,5.261070867,-13.13498155,-2.678916344,-0.09691289,-3.671595346,-1.023942575,-0.575475391,6.804087019,-1.347928201,2.985085851,6.417251622,-4.449483414,0.369087884,0.830932965,-4.361082071,6.780967208,-2.008922635,-0.022148138,2.228866032,1.337760652,0.260209808,-3.720882065,-0.655792846,-0.952180932,-3.647154864,-3.027565677,-4.128240972,-2.848557636,3.022863997,1.848531514,-4.103309563,-3.228550388,7.044779738,0.354927339,3.198624815,1.495075307,-1.052155797,-3.314628488,-0.099943447,0.960407251,5.028595093,3.354438066,-1.649181906,-0.698281387,3.334103718,-1.355631188,-0.746596277,-4.570631541,-3.553571708,-7.335036425,-2.418712766,0.958679911,5.084298353,1.257359299,-2.954105235,5.747212383,-2.846493544,3.545913171,1.226956107,3.318158573,1.737996765,-5.607144257,-1.170004471,4.327009604,-0.250871858,6.596519373,3.082492164,-1.01231373,-6.835169813,-4.271911253,-9.128651516,-4.171706762,-0.278756533,-5.201362553,2.352192097,0.322397189,-3.029471381,0.759787093,3.58887445,-6.603641514,-9.346691621,-0.551759367,3.415952238,-5.447417419,-1.309812099,5.185629353,-4.99858113,-2.500683172,1.273081838,-8.445732576,1.547293483,-0.235913612,-2.483398567,3.293259824,-5.052273665,2.852216129,2.830638802,0.959703828,-0.348608655,-7.590397618,4.669439927,0.350440067,0.829369679,-2.629121873,-1.711756925,6.216479192,-1.896267372,-9.743052123,0.949597069
Random_ATF4_34_0148,-3.198395047,2.1970263,5.515771285,3.153074181,4.834931225,2.074268256,5.246463646,-12.85619148,-2.719195915,-0.294112716,-3.684016821,-1.288992046,-0.481203852,6.889913244,-1.471396663,3.067387099,6.319678762,-4.754931007,0.282764487,0.943603744,-4.368782313,6.848009082,-2.10954021,-0.069084997,2.390672859,1.12163293,0.464149561,-3.787980522,-0.562048259,-1.077429741,-3.854260764,-3.117532184,-4.091514602,-3.056074431,3.083321173,1.755874336,-4.071251156,-3.161826972,6.988951528,0.101839377,3.334770035,1.436879449,-1.415109061,-3.551170176,0.201182073,1.040296906,4.997084065,3.264719268,-1.83216084,-0.566779608,3.431697161,-1.389190603,-0.786101522,-4.605335648,-3.483513978,-7.161601428,-2.215068914,1.112592606,5.012731006,1.09830272,-3.147658682,5.801467665,-2.782525832,3.737374852,1.00871364,3.427188755,1.562078714,-5.722480615,-0.989225303,4.389917451,0.059675727,6.554417472,3.265822817,-1.091110309,-6.831869705,-4.503135074,-9.082415602,-3.95848105,-0.371924578,-5.162946729,2.411998399,0.304110152,-2.895420563,0.888085268,3.700214879,-6.506857249,-9.131025773,-0.851225583,3.557624584,-5.593528091,-1.140158217,5.275593709,-4.915718013,-2.234323842,1.38553158,-8.381172791,1.607706949,-0.416182747,-2.205365055,3.307549221,-5.029793704,2.888340291,2.845381989,0.790515394,-0.631009095,-7.712832404,4.719676598,0.248276971,0.751744854,-2.779293895,-1.622195173,6.26046072,-1.933193867,-9.653492707,0.895990159
Random_ATF4_34_0149,-3.149439206,2.000819306,5.439407098,3.073872821,4.703019369,2.17647636,5.131369364,-13.04360628,-2.758115437,-0.229974443,-3.664230692,-1.145942632,-0.580988959,6.722509991,-1.406175638,2.993670599,6.419180198,-4.569013889,0.272437006,0.671384055,-4.513812606,6.686395182,-1.972999211,-0.281458179,2.302181986,1.15578696,0.126019505,-3.713370565,-0.646102642,-0.977545535,-3.743455909,-2.994774173,-4.128471227,-3.240683756,3.300284127,1.540914093,-4.202994727,-3.028069933,6.925388593,0.221804588,3.198920673,1.378834432,-1.055408792,-3.461217687,-0.050217191,1.17722154,4.934860623,3.337671657,-1.822815001,-0.643754355,3.251674219,-1.273486191,-0.681602628,-4.517809372,-3.582280821,-7.327520361,-2.231195017,1.27334522,4.990760426,0.982270434,-3.001797985,5.770925573,-2.706803295,3.473988831,1.016383606,3.479412115,1.503486977,-5.764760532,-1.005574458,4.183414823,-0.265104153,6.585583108,3.205010648,-0.907525,-6.754894893,-4.518322861,-9.048752652,-3.978811917,-0.301542828,-5.306206436,2.408252211,0.122589932,-3.035008404,0.830855363,3.573486232,-6.648209133,-9.231600462,-0.717440102,3.502132802,-5.556436421,-1.208142475,5.250182724,-5.055622855,-2.364686344,1.270226679,-8.351991132,1.405784825,-0.239732378,-2.371916888,3.582425772,-4.917686094,3.002771959,2.76980275,0.945204971,-0.536536626,-7.674402324,4.653673253,0.316919077,0.700363732,-2.692584202,-1.74316763,6.256372032,-1.985757105,-9.617968007,0.870629855
Random_ATF4_34_0150,-3.063493279,2.143872114,5.543730796,3.181900796,4.825524004,2.159973388,5.149439771,-12.80220586,-2.780476361,-0.264513951,-3.705606953,-1.123896767,-0.50613335,6.866217909,-1.422316986,2.985063918,6.341305064,-4.596024873,0.326544948,0.849315981,-4.415407203,6.848015904,-2.025874942,-0.027050552,2.166553632,1.088678446,0.258297555,-3.798329868,-0.700718529,-0.940721799,-3.784725347,-3.11205166,-4.139708002,-2.946518755,3.153973987,1.677085013,-4.267418059,-3.280619505,6.975772359,0.079957656,3.347040152,1.452013859,-1.175022696,-3.55411353,0.098518112,0.939155007,5.066382353,3.317736877,-1.798413418,-0.576932886,3.433109271,-1.241065888,-0.678624996,-4.457495179,-3.657157519,-7.176380664,-2.169888618,1.150945647,5.142747589,0.963515695,-3.122268088,5.755713857,-2.789175773,3.651788146,1.131660026,3.394640606,1.587901681,-5.941236246,-0.997828577,4.463426571,-0.22096565,6.617820689,3.197450074,-0.968228252,-6.788922151,-4.511770959,-9.004398024,-4.057481362,-0.370537844,-5.281878567,2.538350198,0.132649294,-3.068100597,0.707815059,3.779556137,-6.67669508,-9.160239303,-0.788911238,3.47207983,-5.655678165,-1.099588404,5.246489084,-4.974525708,-2.33861356,1.246543064,-8.681177874,1.644546902,-0.303908467,-2.546068716,3.47334182,-4.999822722,3.024846103,2.903631897,0.79937131,-0.647687262,-7.487599672,4.611378691,0.291285574,0.648855047,-2.716299053,-1.743220508,6.196906858,-1.899872205,-9.480096259,0.884545949
Random_ATF4_34_0151,-3.213995793,1.897974026,5.572435146,3.006774591,4.879178832,2.082058539,5.302766331,-13.03552014,-2.97623012,-0.284079816,-3.644555598,-1.230064292,-0.563131025,6.936132127,-1.401331024,3.107791781,6.344592528,-4.765422362,0.376932859,0.883464428,-4.403798442,6.73616342,-1.901634217,0.030937723,2.283884026,1.410775978,0.368297128,-3.829045119,-0.369356756,-0.99117267,-3.966083294,-3.018285912,-4.018284861,-3.242197462,3.359911379,1.790871245,-4.161168824,-3.226092325,6.888481224,-0.051674079,3.205136577,1.564782738,-1.373916703,-3.75534177,0.120092501,1.00658961,5.198682317,3.207430226,-2.000891952,-0.722032244,3.533934507,-1.392697857,-0.53380417,-4.490771035,-3.476941313,-7.252498886,-2.088105769,1.299229898,5.066725717,1.163279977,-3.30559516,5.883311726,-2.964833132,3.695516844,1.070670239,3.647524882,1.708354851,-5.813872965,-1.019656618,4.327788097,0.061211355,6.63958246,3.184922405,-1.211718151,-6.830288377,-4.663648973,-9.279875367,-4.222739358,-0.474993812,-5.363057489,2.45423563,0.471622802,-2.963361559,0.733069894,3.813468098,-6.849056531,-9.250503654,-0.818419027,3.421105359,-5.613547384,-1.264273186,5.35693692,-5.209209538,-2.207904111,1.343148824,-8.464694331,1.704713674,-0.417549193,-2.224011785,3.77667024,-5.168749243,3.083652604,2.735038902,0.673253439,-0.565462476,-7.744667731,4.680584079,0.377939106,0.705953387,-2.533359896,-1.805614249,6.292468804,-2.250247079,-9.829363974,1.012571163
Random_ATF4_34_0152,-3.069850372,2.147263402,5.482996287,3.033683122,4.892214859,2.139963897,5.316460803,-12.85763447,-2.745710319,-0.139679295,-3.686057789,-1.111496176,-0.515345834,6.937003621,-1.312623269,3.073591737,6.28302152,-4.727244302,0.374973465,0.862668544,-4.448216947,6.854471355,-1.955089012,-0.066741861,2.234877293,1.179985074,0.302924899,-3.726815295,-0.648298158,-0.897703628,-3.811589262,-2.964646255,-3.979639175,-3.021102462,3.138441322,1.737800011,-4.217863405,-3.150301511,6.955614728,0.088798101,3.309812904,1.499601246,-1.277714665,-3.521513852,0.10495747,0.948178534,5.077689328,3.252028509,-1.833439695,-0.638319785,3.533035998,-1.209160438,-0.652079173,-4.525562057,-3.452059125,-7.218593726,-2.152370966,1.187305469,5.07057804,1.061577599,-3.066924858,5.821644021,-2.767169785,3.6958919,1.199151806,3.43024977,1.771765885,-5.721176265,-0.982535526,4.385277317,-0.049391609,6.599566053,3.282670855,-1.100073521,-6.795439112,-4.517897822,-9.006216314,-3.917327742,-0.310229272,-5.229979703,2.407803106,0.320051561,-2.956226948,0.713690524,3.761462133,-6.571642132,-9.077852415,-0.668623756,3.484904865,-5.749438522,-1.156839551,5.309143549,-4.910234266,-2.340836144,1.378405748,-8.509842233,1.650638712,-0.307831998,-2.22828406,3.493473383,-5.039266595,2.874847373,2.823173664,0.781559115,-0.816703078,-7.689095348,4.66362496,0.352129287,0.806032508,-2.694838827,-1.663553497,6.291958229,-1.983810892,-9.60662172,0.976036405
Random_ATF4_34_0153,-3.250428438,2.13405126,5.722632681,3.20725217,4.8724095,2.159422056,5.136789277,-12.9170556,-2.784233108,-0.324599534,-3.783726233,-1.299125077,-0.617129486,6.780686349,-1.467891545,2.952253415,6.313837219,-4.756303334,0.178875646,0.851305463,-4.385366284,6.820714884,-2.050175045,0.022379204,2.552407082,0.951131807,0.326446841,-3.791554784,-0.726577165,-1.125546679,-3.880390985,-3.212529241,-4.168802338,-3.091011394,3.163900197,1.822769517,-4.212426515,-3.062055529,6.976612638,0.041326126,3.436825596,1.381579818,-1.352890183,-3.592139366,0.178393729,1.130274434,5.140170665,3.366681711,-1.799402242,-0.40934249,3.52255725,-1.444342567,-0.831510204,-4.384739338,-3.825210395,-7.262538164,-2.122123025,1.158964064,5.130139938,1.030370625,-3.19387948,5.941289619,-2.811160114,3.675440949,1.030762106,3.339816709,1.458669097,-5.868849653,-1.079991036,4.476153183,-0.240408155,6.518542722,3.323182761,-1.083422308,-6.744897451,-4.56359199,-8.915107357,-3.882490189,-0.420607982,-5.191959201,2.485920125,0.320416967,-2.935379839,0.833127225,3.691663944,-6.683025782,-9.316412228,-0.901371031,3.594634558,-5.584418052,-1.054336061,5.326602518,-5.000130612,-2.253635182,1.448786794,-8.53725502,1.642560471,-0.414018942,-2.395186962,3.491920822,-5.083594425,2.923053134,2.925398134,0.799822714,-0.742637839,-7.544189217,4.785774384,0.295746403,0.757416937,-2.905534678,-1.559819246,6.316121283,-1.998230964,-9.673005974,0.95158638
Random_ATF4_34_0154,-3.152751117,1.906522399,5.399369041,2.897449237,4.641200096,2.314917699,5.490065729,-13.15212959,-2.542574682,-0.221607094,-3.546093119,-1.118023542,-0.464573002,6.839548783,-1.33547326,3.006244542,6.325210541,-4.781578542,0.498046049,0.739202782,-4.409641977,6.723729883,-1.940684909,-0.043878007,2.194371963,1.209392071,0.335138501,-3.729249819,-0.703131594,-0.946903637,-3.655525097,-3.028862758,-4.002439762,-3.224156395,3.188633058,1.761624056,-4.225306752,-3.249371806,6.732550748,0.196969876,3.155803276,1.560308616,-1.441223326,-3.472686388,-0.101704477,1.205636361,5.032052311,3.252053211,-1.702588304,-0.824383044,3.296143117,-1.237060564,-0.537127564,-4.544308078,-3.516854289,-7.072551957,-2.253489482,1.187425859,5.022671718,1.353297161,-3.01299016,5.79621785,-2.850355419,3.492814105,1.183395938,3.584978967,1.809850431,-5.756125346,-1.050796812,4.236366236,0.034014724,6.476917966,3.171030563,-0.908212476,-6.844078343,-4.412482655,-8.959535784,-4.175512408,-0.20549975,-5.313109112,2.297401234,0.344563492,-2.905975365,0.658009783,3.46844275,-6.70061365,-9.112373415,-0.666460892,3.374061898,-5.681426699,-1.269013608,5.338834826,-5.009249613,-2.322638532,1.209260522,-8.555452749,1.602208837,-0.285132957,-2.26617208,3.519266132,-4.944242489,3.02787258,2.647422442,0.920448677,-0.669750858,-7.804659629,4.651981306,0.439256337,0.617232896,-2.748347572,-1.83674359,6.127811973,-1.871302427,-9.743144085,0.922460297
Random_ATF4_34_0155,-3.277667758,1.979791275,5.542599942,3.064584577,4.918410091,1.980592644,5.29622307,-12.95199117,-2.839460552,-0.385198015,-3.786236872,-1.279060899,-0.610130832,6.763048767,-1.463014724,3.101152041,6.169560939,-4.68245381,0.155124368,0.866206763,-4.194656567,6.668170584,-2.210958906,0.067265122,2.413192426,1.037043998,0.44721676,-3.919567295,-0.371804865,-1.118048412,-3.990594162,-3.18876153,-4.199345669,-2.968141549,3.065950477,1.767361274,-4.174534639,-2.973743977,6.791667529,-0.06984044,3.234135616,1.243335072,-1.39391524,-3.609533565,0.100115487,0.934906368,5.083567403,3.214113449,-1.834843349,-0.665282504,3.45147127,-1.492518156,-0.843516314,-4.328686532,-3.626769248,-7.182374282,-2.074775925,1.027550956,4.965282671,1.171019766,-3.157615017,5.814235654,-2.861191864,3.600964973,1.02596684,3.28713734,1.488567422,-5.877225383,-1.132519249,4.272153097,-0.027248819,6.433912156,3.210262452,-1.099293736,-6.679528114,-4.479046476,-8.905933321,-3.87080628,-0.399185853,-5.142498813,2.353803037,0.016848748,-3.067999415,0.925216175,3.565366889,-6.594657416,-9.173488566,-0.893495963,3.422634385,-5.54697549,-1.142420378,5.288375093,-4.860351096,-2.140258328,1.418925038,-8.299510149,1.701633548,-0.437886601,-2.23579915,3.373656025,-5.084268944,2.929950639,2.740328905,0.619274194,-0.822800043,-7.418444357,4.570315411,0.147785434,0.893617334,-2.800499613,-1.498552757,6.092858523,-1.959674258,-9.667259592,0.633315858
Random_ATF4_34_0156,-3.127585156,2.170394611,5.550060862,3.151337294,4.847190746,2.050355864,5.244774876,-13.10649289,-2.838440208,-0.242064467,-3.774963857,-1.235736644,-0.584953074,7.021250959,-1.456435261,3.123749004,6.248708385,-4.875168361,0.265514505,0.993856415,-4.251599326,6.859275162,-2.127663334,0.09680102,2.324391644,1.112566282,0.444623287,-3.865827051,-0.579671798,-0.985519146,-3.920048213,-3.131309584,-4.029115641,-2.968872912,2.986398068,1.772073271,-4.206369837,-3.111583154,6.989391303,0.053623625,3.310485884,1.312927294,-1.405013167,-3.704073027,0.157879914,0.989103695,5.107905587,3.338020518,-1.986385289,-0.667803871,3.663172077,-1.440666165,-0.687699504,-4.59513515,-3.523492934,-7.229296214,-2.190400518,0.977761531,5.171627099,1.166654094,-3.279333309,5.929157008,-3.03243063,3.691337537,1.175950843,3.285266898,1.602630943,-5.869321737,-1.094833723,4.384123698,-0.096342794,6.605489858,3.222154662,-1.230145116,-6.777003664,-4.666436676,-8.937120033,-4.108842763,-0.590150926,-5.19244467,2.397780248,0.248807491,-3.097801372,0.835886816,3.805284984,-6.787994439,-9.280101273,-0.768790152,3.632074619,-5.633813001,-1.146069096,5.416664791,-4.930848186,-2.202626848,1.478962593,-8.475309321,1.714032669,-0.410759303,-2.191383806,3.301506032,-5.127850542,2.800193736,2.852047083,0.701522331,-0.81031,-7.78994346,4.720144776,0.244815004,0.80700059,-2.829636993,-1.665172831,6.374138216,-2.084303306,-9.704350494,0.956275311
Random_ATF4_34_0157,-3.057258717,1.989184382,5.569920497,3.041293625,4.663655608,2.3400949,5.108108323,-12.96664433,-2.702395908,-0.119958022,-3.465247041,-0.893134616,-0.478559743,6.798147056,-1.076902278,3.114007424,6.45060695,-4.657789421,0.534143955,0.753884825,-4.332468614,6.692993854,-1.723230924,-0.049121978,2.247867074,1.23938814,0.25141826,-3.471723496,-0.669218949,-0.678024699,-3.655156687,-2.936678968,-3.965906549,-3.284255298,3.403687142,1.634727848,-4.301699912,-3.120779866,6.807284969,0.355259897,3.111189787,1.67469275,-1.039861663,-3.324275271,-0.129722003,0.947053811,4.995356154,3.209307646,-1.723890378,-0.736107917,3.32551464,-1.056826048,-0.522316444,-4.425477579,-3.603169835,-7.004737935,-2.21937794,1.389937705,4.934947553,1.065894986,-3.030221611,5.738966236,-2.700679437,3.464955552,1.317100705,3.639766398,1.615999726,-5.667407032,-0.867073351,4.20430344,-0.283127569,6.474925352,3.010108474,-1.133075592,-6.817614004,-4.247493136,-9.121515956,-4.063429714,-0.057674484,-5.178525143,2.331987542,0.356562043,-2.992891522,0.680458856,3.525306953,-6.538695877,-9.1168546,-0.509615972,3.35684925,-5.67977966,-1.213684892,5.232422195,-5.145889166,-2.279363522,1.301827368,-8.468073701,1.534721287,-0.015141923,-2.291356921,3.773624385,-4.834140904,3.147086398,2.732369638,1.092389576,-0.524339489,-7.538139718,4.510205595,0.516108975,0.596512269,-2.519410006,-1.852021855,6.216438884,-1.866605118,-9.45285772,1.024359179
Random_ATF4_34_0158,-3.089650895,2.058092898,5.572110721,3.097723092,4.808897331,2.368672141,5.288942308,-13.14647083,-2.713419516,-0.049771795,-3.60744587,-1.040417659,-0.490492156,6.962591623,-1.188177718,3.125276675,6.329774941,-4.580173342,0.408446447,0.757688953,-4.532462803,6.899253197,-1.83538494,-0.034736948,2.19341914,1.239322723,0.256632078,-3.611523023,-0.709104333,-0.840400277,-3.845685857,-3.033104288,-4.13985089,-3.070554024,3.2062253,1.74094324,-4.24676482,-3.273220739,7.043633048,0.32943715,3.237408072,1.591285034,-1.033709531,-3.41595118,-0.012445581,0.98519966,5.054252541,3.278879075,-1.777432402,-0.742097999,3.385527533,-1.247026234,-0.713223537,-4.539838383,-3.500713897,-7.170125863,-2.300831111,1.203337448,5.089535685,1.090638566,-3.087650543,5.794291782,-2.753204738,3.556857625,1.250018224,3.349105041,1.626700648,-5.755966779,-0.884030147,4.310761919,-0.192984004,6.600415565,3.08570522,-1.129386371,-6.97741712,-4.395900813,-9.331761252,-4.169346297,-0.181021879,-5.330214217,2.32273485,0.442302512,-2.877302458,0.789322208,3.710040564,-6.640973526,-9.355222447,-0.678896323,3.427154977,-5.661149997,-1.275003158,5.384894222,-5.197197627,-2.435424975,1.297253399,-8.423214564,1.562527126,-0.16628133,-2.488436074,3.536879259,-5.047151018,2.908165162,2.829930889,1.01661475,-0.439691067,-7.730466653,4.697035581,0.501889936,0.745684271,-2.566392153,-1.797242696,6.30252532,-1.926776824,-9.764333303,1.061836679
Random_ATF4_34_0159,-3.118005999,1.982895609,5.504741565,3.276111409,4.853085232,2.111201316,5.252866662,-13.07666718,-2.945281828,-0.335015207,-3.676488161,-1.167714009,-0.713190307,6.909464085,-1.405667283,3.289051398,6.42163904,-4.518169152,0.227273126,0.91750019,-4.392769885,6.803798577,-1.950424872,0.001799926,2.412272958,1.477736347,0.47093771,-3.757802349,-0.29879496,-0.895090096,-4.039732996,-2.974862296,-4.040190459,-3.304387059,3.078474489,1.966142596,-4.384485931,-3.111904005,7.017038148,0.149258087,3.302149294,1.473996142,-1.296623749,-3.633338516,0.231263118,1.03681597,5.106840421,3.281846168,-1.970502518,-0.70252701,3.405927063,-1.296970592,-0.55655422,-4.370910765,-3.56951845,-7.501743104,-2.273008598,1.10041596,5.072486034,1.194547305,-3.33089367,5.895400145,-2.906522158,3.632543782,1.138946988,3.50458462,1.677410681,-5.755964735,-1.002175837,4.352283559,-0.148628574,6.576078221,3.101036745,-0.964352179,-6.992314695,-4.598715791,-9.011119283,-4.380349152,-0.427758799,-5.146625823,2.313681018,0.273688224,-3.062570959,0.956636355,3.649938925,-6.643849564,-9.085863586,-0.7563834,3.313401178,-5.389259627,-1.26870869,5.354689608,-5.185500147,-2.209116779,1.357838615,-8.397960349,1.78144004,-0.443071735,-2.42508884,3.48214923,-5.182965906,2.872887635,2.709515568,0.871226676,-0.391298149,-7.672043643,4.670591679,0.327288454,0.673609332,-2.433465221,-1.922256907,6.200288811,-2.055132645,-9.572884103,0.787627503
