"Run","GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
"Random_HOXA10_39_0001","-3.01616637339383","2.11093825944142","5.39732253687255","3.04432011228389","4.6853495705228","2.05424562713965","5.20989371966372","-12.7806217043709","-2.85043887600577","-0.363214722543866","-3.95956402788324","-1.18930645230325","-0.613188825424523","7.04834805286881","-1.71738086204268","2.92883078844097","6.38249577543003","-4.64795075138972","0.230737897627376","0.918597945251697","-4.23268059128839","6.93488320331484","-2.01913390982394","-0.0162866993703088","2.11037307579595","1.02360773630918","0.295877041754342","-3.91246834927182","-0.516125767285954","-0.886844223677179","-3.86451448887776","-2.97447373342831","-3.84084807945846","-2.8598255382055","2.99046562546317","1.84097096137802","-4.49680048220368","-2.89534350003089","7.13943194429671","0.0107951039624295","3.34098457346685","1.4997998288926","-1.1410164525209","-3.51236675815741","0.0587326874141665","0.914755104941847","5.07447096257231","3.21367389032294","-2.01806842200021","-0.684680736721452","3.50616709984894","-1.34932010925706","-0.57300216157177","-4.53106204336237","-3.19581521271294","-7.34654725010351","-1.99351155170398","1.02708209496662","4.95570222036497","1.25866801031574","-3.4204882983966","5.81369555738348","-3.04790645481958","3.70943103669833","1.08190300600654","3.39626077282141","1.73607485802422","-5.51551969050041","-0.937663438315032","4.43341882370611","0.026215320891842","6.6579992576927","3.18016446457997","-1.16475812174907","-6.58204678199019","-4.56666297093872","-8.81533449439658","-3.8183067518069","-0.583109171828482","-5.16916458646705","2.3107604281246","0.313366602945523","-3.22126775552628","0.819878363610973","3.69992228137089","-6.60975733825512","-9.2117782344696","-0.814932307389167","3.54784589063547","-5.63933391780635","-1.347272498653","5.46869484551608","-5.12012532541525","-2.30920235937233","1.15355507849575","-8.57642702513578","1.73450267037722","-0.389689912933797","-2.02222692604743","3.39573367155509","-5.13693443871967","2.7740808883532","2.66470606049203","0.711190323111573","-0.796310243198688","-7.56871180084979","4.69926662849482","0.37412472435601","0.898350775625046","-2.50449471704283","-1.63989441054986","6.14362141526752","-1.89808023330091","-9.49796940134502","1.02242762098167"
"Random_HOXA10_39_0002","-2.89682165163578","2.1098534956898","5.36631328471569","3.00567836580135","4.77953746533584","2.15212397712446","5.23482395587925","-12.650190088647","-2.89334409023518","-0.250684686896647","-3.79265169093694","-1.19209843710557","-0.516205858943011","6.98430745698483","-1.53757045677197","3.02093552958922","6.16341567705081","-4.72484326856215","0.415403271995337","0.890822020876688","-4.3716481647091","6.84480526543995","-1.88789737518751","0.0123441349408609","2.08853391766128","0.987316069749807","0.211544542815107","-3.82799901781221","-0.59172965162874","-0.889132244960522","-3.95040847083185","-3.01660318921759","-4.07685288126601","-2.91113171289802","2.92617057100868","1.98641709803846","-4.51313309246487","-2.99668073403367","7.09386232406616","0.133459118414193","3.24143718013826","1.5777903039537","-1.09253933537932","-3.57603517984607","0.088294375464915","0.864033191584373","5.03428987749285","3.0253159507765","-2.10554219351322","-0.859711267978553","3.47339231381073","-1.35193409845161","-0.639281471782133","-4.3301385698354","-3.18386247091186","-7.29571763402749","-1.9063728834349","1.06551447470639","4.89077924697728","1.14802562247737","-3.38435869330412","5.66674725070188","-2.99122887014443","3.6777138412356","1.22710208193525","3.37875569196244","1.60478310499182","-5.63217153546549","-0.913026947947749","4.40525301653995","0.126758460030981","6.52601821383649","3.04173454332694","-1.1254440324203","-6.63850240197468","-4.47695846070956","-8.76927725706568","-4.04371170539036","-0.58603165968649","-5.22118111834691","2.24653089384873","0.431763136508392","-3.0575896806654","0.884621217441759","3.68746029228677","-6.72995652626563","-9.23069142103013","-0.805523499195347","3.36073697371745","-5.82362231193087","-1.34031931273119","5.39071878724172","-5.19885019165323","-2.21130479596651","1.26916556016387","-8.37999070530241","1.80587221314235","-0.394739171169368","-2.16609711234343","3.36344027488109","-5.09154168348971","2.82198502292982","2.64115816284336","0.816286080581047","-0.937047527071815","-7.77482227846457","4.55340878699021","0.533702202816882","0.715655895944634","-2.60093707185246","-1.64873796140459","6.03395008258345","-2.10000805837968","-9.32000718411978","1.13246175357061"
"Random_HOXA10_39_0003","-2.83637893259597","1.92503499032646","5.34034305152723","3.03755522917065","4.67867668929271","2.21919755937019","5.14849685012267","-12.815697340198","-2.82429053749967","-0.0968705028189773","-3.66681729254703","-1.10290114912306","-0.518211300112191","6.95341511051184","-1.36817307238873","3.01548088907849","6.32022744795562","-4.72725921803166","0.454341110156361","0.821769356046181","-4.33503067470335","6.85237418310272","-1.79406741806077","-0.112582521556384","2.11595870243365","1.04429255463067","0.0975859717202808","-3.64525275773818","-0.493061131731104","-0.861014022566689","-3.9305197417123","-2.93451308419743","-3.98466464959882","-3.04115821967045","3.01434694907093","2.04309097307981","-4.39804224684881","-3.0015249640406","7.15681711566923","0.302265557904646","3.16810456409748","1.62097504474991","-0.906135716192514","-3.33755728014204","-0.160479944026143","0.911241193953101","4.99137729602532","3.21471551124058","-1.96836537793285","-0.791210629574399","3.40110298721185","-1.14836478409831","-0.394589966110844","-4.2772088673527","-3.19751746070375","-7.32176743395947","-1.94967270522618","0.961014983190011","4.88129305003346","1.07033728238478","-3.11477357326512","5.71924502051248","-2.97537973587039","3.64741801133656","1.34330138424696","3.33637728031849","1.54631879202316","-5.50198019024223","-0.796807778381684","4.39025725618539","0.0690301381622159","6.56051199499332","2.98807738475191","-1.22050232134907","-6.62621232719141","-4.27442875191208","-8.81841953231281","-4.0719252194273","-0.432512122573493","-5.21247547818446","2.31230359726996","0.465073577090478","-3.06061747264107","0.868545481073926","3.59890162438583","-6.64949671338053","-9.12637710793898","-0.624839587461103","3.48643352441524","-5.78819342207504","-1.37648661635889","5.33365063762282","-5.14907583836996","-2.33325860187388","1.17330405416077","-8.3158320484623","1.64885644139989","-0.359708436473253","-2.12341828260344","3.39209541568523","-4.96483242902055","2.82259839852041","2.65436586225303","0.959715484938931","-0.517638770940275","-7.75856289731973","4.47799845360232","0.56393854461581","0.545328902254399","-2.44775118423259","-1.76384343618879","6.13526495443935","-1.9284040084959","-9.23784986309965","1.18919462410079"
"Random_HOXA10_39_0004","-3.06731098579008","2.12906474286965","5.28173635015292","2.89463072849815","4.69255779022479","2.35357036504397","5.39997784002286","-12.9152103541645","-2.7320600683094","-0.144614748179558","-3.74504519842358","-1.17966751199617","-0.500540606949852","6.92731130171293","-1.46279802363136","2.84699129390206","6.27422157357007","-4.60001180844968","0.511613767185955","0.676542522987154","-4.37652195167105","6.69593047502099","-1.84877287810607","-0.137961112164366","2.10341845091906","1.13201810208425","0.127219575931266","-3.81575612578795","-0.60891933968758","-0.77250143282671","-3.83108021673877","-2.98574897689429","-3.95049841138625","-3.09232643393487","3.16570594825367","1.78166993352427","-4.40400630186745","-2.88513621403508","7.05706085144142","0.121433916284293","3.17054939342627","1.70305634847352","-1.20784040830703","-3.58506545583263","-0.213711799800401","0.855668999203184","5.11477590982049","3.19394828718788","-1.92987146262743","-0.845366445920736","3.41347439494093","-1.36362056923763","-0.408197459767283","-4.62237321820407","-3.22133864672734","-7.37467292697106","-2.16833040283981","1.08651459206944","4.99153670124385","1.27303840096727","-3.40864468675798","5.84455454280586","-3.0798621241873","3.59381893111171","1.17203915784644","3.41447859661902","1.71990723217857","-5.61676380534883","-0.955612493658729","4.15900516933835","0.175412531690651","6.52519555564605","3.14317762438522","-1.2249734596797","-6.58140958908935","-4.5148312984765","-9.01799989538771","-4.08012987700343","-0.458863712912989","-5.18521560324132","2.25235520833896","0.600740688450435","-3.06293845082004","0.696616350524277","3.57851602096062","-6.69632853771986","-9.1983120491092","-0.745323948092053","3.55937018986521","-5.80923630039179","-1.4323753459789","5.40678538456827","-5.05103720953051","-2.55578933092252","1.00410299865349","-8.49803375433068","1.67438671940054","-0.248444437246797","-2.03287519621121","3.47873614279331","-4.96529973701239","2.88553851443845","2.59396699763287","0.889865908455705","-0.733269647307797","-7.79017274725796","4.58069410531549","0.582235913568087","0.766403689162516","-2.74748087759916","-1.69645466617043","6.16774748047606","-1.92457904550468","-9.67157124855364","1.19537915514467"
"Random_HOXA10_39_0005","-2.86620259774693","1.99377141505152","5.36053670265879","2.91257857315332","4.63113201301123","2.33096832408852","5.25651787024042","-12.9821547570714","-2.79882606976349","-0.0157290920518482","-3.77346276496358","-1.01856390583955","-0.394082867338476","6.95487959470041","-1.4116745677692","2.89362344596206","6.15584422640877","-4.54926419005971","0.487498773447145","0.826357527910147","-4.45666483258293","6.79687283201094","-1.82568731402181","-0.211426617321612","2.02788051756019","1.24409370819528","0.196616016088567","-3.73253120771801","-0.648853673227611","-0.673059021682859","-3.71067134460062","-2.88982706799818","-3.98769229671428","-3.17380879631879","3.05065801861765","1.87343274374749","-4.47522011978213","-3.00927818474908","7.01756560514632","0.202969778414421","3.16198782317004","1.71947363858016","-1.13135796524144","-3.45707503642689","-0.176862524365036","0.915062910658422","4.92009175803496","3.13299231263232","-1.94763546323868","-0.841408570714035","3.35319069535431","-1.17230447840161","-0.366212811592858","-4.59240440054792","-3.27514427799866","-7.4410272525984","-2.10303523989358","0.991773019482138","4.85685757436792","1.14775770283598","-3.28675727009165","5.73154766482114","-3.0301475025048","3.57307340577926","1.28945461470881","3.31169164969678","1.71286804708107","-5.59729406789012","-0.833879926446826","4.19110432586929","0.0256797137415665","6.53140129055586","2.97677089483889","-1.20727924170634","-6.63915600569561","-4.43414738505712","-8.96837236904701","-4.00331654777674","-0.531418793686607","-5.32665278138563","2.20424204557321","0.553856194053303","-3.04576856043736","0.781116872488217","3.58949718142106","-6.80964278038629","-9.24605943487847","-0.643455224193409","3.45343075622409","-5.7269790370595","-1.41207005112794","5.40780325517316","-5.21390779274466","-2.48438034993209","1.06443493505268","-8.67854718947986","1.60456543693988","-0.221516869189988","-2.06916637222386","3.42628485196402","-4.9249595334094","2.82569731962546","2.57091900213933","0.92396855342165","-0.554900277918207","-7.90885213555234","4.56659987836595","0.583258144574385","0.684596368140038","-2.60580453084933","-1.8279731285592","6.06231253390028","-1.83044764339756","-9.4828871539691","1.25741433703851"
"Random_HOXA10_39_0006","-3.03883781800489","2.01933796821032","5.27889003819181","2.92426076885758","4.61903609514264","2.11724903437827","5.35734540530732","-12.7329422168568","-2.73733776220177","-0.21334513193191","-3.8109431883713","-1.23325049117636","-0.648148381457284","6.82626696969186","-1.60512786313467","2.91387692358391","6.11133310702183","-4.60068592756262","0.299267167153793","0.796985269406325","-4.38415955356784","6.71118815215928","-1.93752195247276","-0.179891444228625","2.2895659299978","1.13602099886425","0.143410359413125","-3.84024857252","-0.601434038721119","-0.867041311683037","-3.83337378086869","-2.99510200576731","-4.03067542388804","-2.85453332342893","2.98317100923135","1.8990252764163","-4.33256634473988","-2.84847569193741","6.90827385967209","0.13564054583556","3.26634574647255","1.47611645217078","-1.12342703255893","-3.43924617833488","-0.0222271936657796","0.933853338780083","4.97970970247467","3.11559032048696","-1.91902487016475","-0.792677957330809","3.4352110461098","-1.29035303801236","-0.515302161932744","-4.32484031599655","-3.25887409515553","-7.2223711088141","-2.00931329945982","1.02474381791963","4.82206587177588","1.24864923017025","-3.19228701498168","5.71862502379826","-2.99822280159066","3.58355208632813","1.07034153679375","3.24298007026653","1.63743414138271","-5.48656312044989","-0.885812298218513","4.28128643982734","0.0267234317090937","6.27666390846526","3.07458331528044","-1.15120698809997","-6.41475960904305","-4.44615359680529","-8.71421755596905","-3.76346740293936","-0.426454860111739","-4.9645857468738","2.17047055072889","0.346645724008647","-3.1447163783387","0.734702723870679","3.48613887973642","-6.73284380693555","-9.23188868251161","-0.817169129115192","3.52365756502275","-5.70966280720126","-1.39301890734987","5.24532834576936","-5.18792690234261","-2.4159114388709","1.02862843405878","-8.54939690256662","1.57314446441782","-0.415406271104792","-2.10854478626794","3.31061230097285","-5.1347575054161","2.66875052177775","2.51765064954186","0.749611707987259","-0.67742550808037","-7.68424235950233","4.50544901532108","0.497069484149057","0.796653556188535","-2.51230348658826","-1.68418404116463","5.9983896749569","-1.75840222791503","-9.36041659564216","1.02720719825135"
"Random_HOXA10_39_0007","-3.06294982083495","2.03261013594793","5.27752072092641","2.87944835479748","4.60794665806278","2.30965629735943","5.33423909479943","-12.8865685619245","-2.69576960472621","-0.240055897082948","-3.86390301458468","-1.17223455863847","-0.501886657813629","6.95865308747897","-1.56567305347671","2.96968650413736","6.42694900894862","-4.66461693865777","0.365931368299058","0.86956379372396","-4.41300462371299","6.83073991297889","-1.89213628250649","-0.089791712108118","2.11768024863511","1.18673537848506","0.235832550935185","-3.89895947727199","-0.619179977806564","-0.909836963730181","-3.80073770141676","-3.05382678052423","-3.95057594992929","-3.10786227070758","3.14295702848568","1.82413283910716","-4.40326801377858","-2.90942109449017","7.06388812601267","0.0940791530172105","3.30486963789766","1.59711802813493","-1.16606266353353","-3.57608611672348","-0.14390083644389","1.03189984468433","5.02447666707078","3.20878149415331","-1.97721158818428","-0.798749542710327","3.29579173379916","-1.30957377934508","-0.495681788270674","-4.60320780280122","-3.33851437438391","-7.34210968074406","-2.05755009727294","1.13259550493916","4.90178905353054","1.29727002034489","-3.39316899968851","5.72807903794132","-3.00467096008137","3.59778231329668","1.21534879320403","3.46509321002927","1.68731869671442","-5.56554001906249","-0.934808424213814","4.26570296580585","0.0438755119495893","6.61790849127367","3.0613858388878","-1.12425914506411","-6.52033692253933","-4.59098479660449","-8.97507916137212","-3.99813195621634","-0.44585803259365","-5.30904255485707","2.27538455011391","0.476826451836044","-3.06860157327313","0.756323144716104","3.71329034496815","-6.75388517367126","-9.27756329904653","-0.824554108873797","3.4836471096274","-5.70341590411735","-1.38133475212025","5.362037616722","-5.26151415302474","-2.42152142948919","1.06966500694058","-8.60901723577574","1.62431665499607","-0.360365766282205","-2.06546234909672","3.48022375587069","-5.08771111441508","2.89878009349205","2.62911153233693","0.862904576720042","-0.705694247803741","-7.85108076400807","4.58238407483485","0.473380297212363","0.695735012048327","-2.63581671745184","-1.78623747924162","6.07744773732619","-1.88018246357021","-9.59059730213786","1.24061630892116"
"Random_HOXA10_39_0008","-3.05251226062526","2.16637429758877","5.45097843543456","3.06449906432065","4.80223562728646","2.06700622664909","5.1350804265589","-12.8967975707917","-2.90573707346113","-0.34396769707806","-3.89442225563698","-1.26152156392583","-0.629445604474456","6.99855149673075","-1.69863458876329","2.92458026562431","6.39133383543975","-4.69004367732103","0.288356506324972","0.891183584485817","-4.20956272232582","6.98812067910028","-1.94443293943394","0.0319954287337297","2.23825767956851","0.928880280190298","0.211618263085573","-3.85216044054791","-0.495402382055237","-1.06396756899791","-3.89339997932106","-3.14291607211186","-4.11751313727329","-2.89324750095271","3.07150450059234","1.54282291796595","-4.45583651978019","-2.99488888674503","7.18807948843478","-0.0663662798587572","3.31240719730235","1.50548426366359","-1.06033663733814","-3.4612727751351","0.0162938659858522","1.11113002221343","5.22882119982698","3.32034080637137","-2.03640539986931","-0.688399981044599","3.44140240736156","-1.55371112517921","-0.646439455734871","-4.53834348042821","-3.24804151110439","-7.38226362690824","-2.08622351452251","1.14955706489579","4.9566309936675","1.32438491868925","-3.41564750985179","5.87973581609812","-3.20469678964457","3.72803120853609","1.02156291201","3.37551328761137","1.39817990277241","-5.58620749485724","-0.949328114397968","4.44538248850113","0.0115327503724237","6.63862868000633","3.2350177876422","-1.10406558166496","-6.77599916223633","-4.63977884954969","-8.82849951506099","-3.86428555775141","-0.761106596750945","-5.16186709862631","2.30149079074326","0.382469103878476","-3.27208376122617","0.769417546086824","3.60355987438061","-6.83662859563619","-9.4302631113691","-0.900988565228353","3.66125123816443","-5.55980845203193","-1.34146470169884","5.53979082691391","-5.10563600094008","-2.35155693622682","1.21997118932724","-8.43641937636575","1.69194053453925","-0.499419918778542","-2.07599878481191","3.40280058849723","-5.20144234283871","2.76310110674016","2.65286277336162","0.7005235344453","-0.711059919739494","-7.66934850625142","4.67202109872492","0.452127903279626","0.86759829345792","-2.60915659174264","-1.67951496812029","6.13598242950885","-1.97336125624594","-9.57789394675922","0.990635297133212"
"Random_HOXA10_39_0009","-3.0765195635188","1.9910358881557","5.29999727831642","3.00701778094825","4.57533990857727","2.2473950464674","5.38388050322435","-12.8762960385197","-2.81717316096339","-0.291695995717269","-3.7451865988191","-1.24240896363053","-0.611408673566331","6.84321726036853","-1.61634462131564","2.869017806336","6.30943625349968","-4.56062571426744","0.372548829725666","0.756507263391216","-4.49645711998455","6.7541704828451","-1.91559890716552","-0.119484009595465","2.12748585410323","1.11254247725423","0.167772922244428","-3.81678450101407","-0.640763839948363","-0.867490177744556","-3.70742965517208","-3.03659704039773","-4.0256643910233","-3.18777120321049","3.02929088506294","1.66374971349725","-4.31022356297567","-2.77292546863578","7.01982591481669","0.141767096043029","3.29055343437589","1.55571637975011","-0.999958955522907","-3.43847985968325","0.0146407127431375","1.0162957035853","4.97313326305963","3.24092314257743","-2.03425847843042","-0.739063618956619","3.33320146114719","-1.33913641423554","-0.578386323500377","-4.51586712747914","-3.40647329781437","-7.37419172199052","-1.97745419727544","1.02375108297183","4.90613755581452","1.2492904485629","-3.1845245958595","5.83085612685406","-3.00221154371973","3.60003510306458","1.11001734171316","3.38568620361317","1.54301655597773","-5.48070689955837","-0.797045352253135","4.24466185681815","0.0127724640126346","6.49669283389538","3.08226037882482","-1.03992317170595","-6.49157444572527","-4.56081098296565","-8.84463632896399","-3.90413102058136","-0.512497170944282","-5.22529908864152","2.32015589697166","0.425919903391344","-2.97555340773403","0.79299720732172","3.48861534242746","-6.62319109833356","-9.24886181387609","-0.840698437003877","3.56929079744331","-5.60125272624148","-1.26380397300114","5.31991337150437","-5.20261792111279","-2.27810655308108","1.08696465336943","-8.536623508854","1.55797570878339","-0.313616712316166","-2.07115170149793","3.35269518192712","-5.01998875827173","2.82105347087345","2.58861438489721","0.882326806426148","-0.703161294388156","-7.82253500836951","4.6541377896865","0.572387323376342","0.732012150751173","-2.57911250950338","-1.79569635700642","6.11351842985825","-1.98516049558413","-9.40359612715089","1.14967835134464"
"Random_HOXA10_39_0010","-3.19329111838826","2.08669264711591","5.37147786434464","2.89752672899873","4.64977838631697","2.32918800778426","5.47249532663841","-12.8791755823387","-2.65592348508806","-0.206195230691853","-3.86045082930309","-1.26912009094801","-0.59870201799189","6.9314300745611","-1.62385816631779","2.91087513870189","6.25050776986346","-4.59197592011129","0.404921948857668","0.704567630510041","-4.31426603000639","6.74909746292144","-1.93880576568151","-0.20276962792694","2.13463584376715","1.16830957695085","0.103036161626761","-3.87090709882043","-0.65993540802668","-0.897466005595855","-3.71541801725538","-3.07286533946593","-3.97996835160373","-2.98679298211658","3.11683738662656","1.7852835797059","-4.33590767884865","-2.81011613666307","6.95766041855697","0.149790917749456","3.37638171689637","1.57343508389996","-1.116247188481","-3.48093774435147","-0.105817780965585","1.07622181111919","4.95437179137271","3.25019312946937","-1.83658628590118","-0.736292490165711","3.28769874156848","-1.29103904496491","-0.446695269451756","-4.52255556186964","-3.27503312091154","-7.39931022873946","-2.04958196368347","1.07922895000278","4.98823511172042","1.35575361203807","-3.23128520623714","5.896709138475","-3.02910589851192","3.61231036667333","1.14254522584073","3.40382722379201","1.69945687069897","-5.55647823230905","-0.978293425260465","4.17932452406454","0.110300508584916","6.45272186806874","3.06012551390545","-1.00234863402709","-6.43370392984648","-4.58769776841129","-8.81675301358305","-3.8990928736845","-0.375351044341978","-5.1299632627578","2.23195077237401","0.430607942081496","-3.11223672330576","0.853042080249858","3.55079597365374","-6.80770090621088","-9.3182566018547","-0.879254387454527","3.54522225159401","-5.69916244277493","-1.36095701957673","5.35747958001125","-5.06769545461264","-2.38810119394295","1.02210086340141","-8.54019319275948","1.6175702654997","-0.244486593416647","-2.07313622098677","3.39360123754611","-5.00977516024228","2.83104448145916","2.57948325510528","0.86865073526293","-0.664532378319295","-7.77631302829898","4.63934164113896","0.496026226396843","0.724367432150636","-2.63851017947607","-1.6857694972361","6.16811516320436","-1.78300044751825","-9.51692316658588","1.15801891415778"
