"GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
-3.19466345215818,1.94317714860795,5.41176977897911,3.0065998552171,4.54034941138257,2.31440436370609,5.09506114088831,-13.1490419157402,-2.58959080467296,-0.0977513813829854,-3.67867127872045,-1.24688595483441,-0.646032303531816,6.61846651377425,-1.28219253893999,2.81802989460627,6.20594563201834,-4.5211162258238,0.263802193792317,0.573932628114004,-4.43982258014661,6.65395567528759,-2.05517630301294,-0.271344554216362,2.36597021530379,1.32034748838928,0.327897786151688,-3.68035910060872,-0.826680418536769,-0.914789126105669,-3.68448340096087,-3.18290897170617,-4.08761262031087,-3.3730269477103,3.04786538147855,1.8703894285167,-4.06361652027651,-2.98510628790594,6.92639330235272,0.187975141758644,3.16739979810396,1.42430747321248,-1.26446486096175,-3.30092669525851,-0.152631175058115,1.26315438475494,4.74771528476498,3.45010654075546,-1.81404284735907,-0.571966358199831,3.20197364904342,-1.32284636870007,-0.733319214753503,-4.54795755036662,-3.68112428487047,-7.07753668285213,-2.38746911374455,1.02528168344381,5.00859789208508,0.937230836837913,-2.78542795475005,5.66308194646761,-2.66169818483666,3.40718292615825,1.13911343472788,3.33713347222088,1.4883911000309,-5.82619005951166,-1.16828259111267,4.16298029505781,-0.363515471620364,6.32282753551822,2.97368553833234,-1.10902072267524,-6.81124006400599,-4.65916767284143,-9.31142176253019,-4.02152086769771,-0.150266053239032,-5.5000411235419,2.24199774289953,0.269836057500701,-2.88022690241349,0.753897717390385,3.45541112344188,-6.56050175302749,-9.25929413775161,-0.713887310630994,3.38073904253231,-5.22547131106106,-1.09810433911325,5.19865956166031,-5.20328931730604,-2.35360870504424,1.15506465163011,-8.39507803508168,1.09644842380257,-0.205009317565037,-2.26446057358731,3.23008901226632,-4.88407006567381,2.87137363149125,2.54848671975056,1.02741867070874,-0.553121992057065,-7.82442859376832,4.72021759475898,0.248920153515979,0.603836900776652,-2.69360338841526,-1.80254869303613,6.22213138363634,-1.80313503460755,-9.6888925034911,1.01040162940636
