"Run","GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
"Random_PTEN_83_0001","-3.01335103221919","2.25436805506172","5.56325617094604","2.78428350248571","4.37100350680704","2.51636645931915","5.26123194421588","-12.1550528959093","-2.0962794995759","0.159042209715079","-3.12028190913251","-0.943393951712877","-0.328207847911722","6.56085737923701","-0.838245827760144","2.55760100000225","5.52587545477005","-4.63043064135045","0.686799699343557","0.612796071286443","-4.83265602909491","6.41671986691659","-1.7867881571958","-0.374970529617499","2.16801053850673","1.15015636895217","-0.484354199557074","-3.70457401747775","-1.20800954728139","-0.86070004590506","-3.48003215625218","-3.07687529850462","-4.03459687077989","-2.85439687371227","2.74031278466071","1.71013729258913","-3.82554899206594","-2.95897397256112","6.24437488250779","-0.148498941412063","3.1853259050958","1.53489110680601","-2.00055402620452","-3.42950207511312","-0.418735513818743","0.310624814842853","5.00903367632511","2.87607943336388","-1.95011126349276","-0.768510816518128","3.44595129036102","-0.898193177015168","-0.568457044462762","-4.53157045787996","-3.08318411376287","-6.2713230614055","-2.72395334699513","0.6842486263679","5.21686559211036","1.11449634902796","-2.75563040766555","5.76319167042231","-2.28831961838264","3.68908021783053","0.868090854061329","2.71011999904113","1.89101594221233","-5.54900538674789","-1.17627149797481","3.92090199742131","-0.273051519918903","6.12911640236632","2.89971066103231","-1.32643506443562","-6.46820650675361","-3.72305551615115","-9.01758595430769","-3.52140711827722","-0.086034654217979","-5.1603750821695","2.3640093467077","-0.00110278627922895","-2.81361826904471","0.246956999279506","3.6053395081252","-6.19824300639264","-8.59474177092899","-0.746907390918893","3.16906556340388","-5.85456456320998","-0.981531257695089","4.48431510437323","-4.92146226160392","-3.25874229601705","0.908723411729421","-7.99185421304706","1.35039958170841","0.262804973737949","-2.74978004254371","3.00524523031329","-4.76293932261973","2.50410630880016","2.95510485087753","1.02181793048283","-1.02710491145069","-6.95930025425923","4.47944876066157","0.76352829690366","1.19591773881718","-3.02695673472946","-1.30163758126131","5.94057004796778","-1.7378836159482","-9.37371215910932","0.724148096681961"
"Random_PTEN_83_0002","-2.76535301752423","2.32752618870795","5.52573425643745","2.90324126103996","4.68656287077319","2.28783433820916","4.95308064193675","-12.2509237693689","-2.62408454988649","-0.12919079806555","-3.37844039558718","-0.939531197529214","-0.61911296296996","6.67159258224894","-0.918230643291907","2.71070624824959","5.5453120152103","-4.46659598493042","0.558250191397777","0.957437567431415","-4.85567941423305","6.41668623545754","-1.91231066012563","-0.180857932922489","2.11803537917282","1.30540103437676","-0.208226696626004","-3.7081259038264","-1.05837453969129","-1.03900631872389","-3.818630763142","-2.88311349986005","-3.95070638782607","-2.79208625862565","2.77537813288593","1.95325486689485","-4.09012077700855","-3.12134435031398","6.45280334245768","-0.08764700340814","3.22467308054145","1.43527011911921","-1.77985172500477","-3.22542611919667","-0.102763936719967","0.22357270390846","5.04920348644862","2.77454198102182","-1.65811314718644","-0.89366389032465","3.49992924297591","-1.00234518017205","-0.646488611991975","-4.41941680993692","-3.14008188610433","-6.57979162313348","-2.83026031026334","0.53526857066514","5.12972282278387","1.25108897714512","-2.96440242055433","5.76044299634116","-2.50161280043802","3.70566143048375","1.01185850640606","2.59938333375485","1.93420266381336","-5.67254407308499","-1.13215410632369","4.03185031119037","-0.0782301047318466","6.25739871887405","3.03859189133329","-1.16459827214589","-6.63498676076006","-3.85118787835085","-8.56576155730732","-3.79196594172589","-0.142104669986846","-5.16272298712263","2.27920918548016","0.00920612083363981","-2.81016956146096","0.439638582864159","3.71160698204341","-6.14271927209752","-8.61110142479283","-0.996480197869177","3.31288110562013","-5.53757801515643","-1.06504031086061","4.84719880477565","-4.55575630615515","-2.91313166075602","1.12898429567393","-7.84285368634568","1.71354218673205","-0.0176000948577502","-2.53572899334887","3.12083522250304","-4.86352336956136","2.73521089756114","2.96299598956994","0.961049501959873","-0.992763055672801","-7.33800359346103","4.20940880391536","0.389748073304877","0.91203881075573","-2.9171344449284","-1.39042557659725","5.73366418954533","-1.85890428782711","-9.43744265116752","0.646516518087898"
"Random_PTEN_83_0003","-2.94338914221906","2.38023222018714","5.71717706240423","2.97140270115662","4.6219119006597","2.26088587360017","5.45758748618318","-12.6424727383073","-2.16282682243537","-0.185429736332401","-3.51733137176753","-1.25920776271931","-0.651734355519566","6.63302093114283","-1.18335157046664","2.48463472351354","5.61293599504365","-4.59597757175596","0.454368310489914","0.66827349345359","-4.56911260463056","6.57520603210413","-2.09375547817417","-0.221951630855165","2.43765080955589","0.863752265166906","-0.289517294817265","-3.87937672659829","-1.05334255377812","-1.25554303910608","-3.67122395856878","-3.32008901062507","-4.21577436863945","-2.85509306734843","2.74024398039462","1.68026997488802","-3.88968687501826","-2.71313579711657","6.58078540422826","-0.363658692259058","3.44984769239924","1.1349095988196","-1.79514433518952","-3.55476572089958","-0.203552377968662","0.289316344636247","5.10874229793311","3.07173705125946","-1.84946419138581","-0.571590998088014","3.43280513339775","-1.24125429384039","-0.935967151336888","-4.78534287573619","-3.48063498898341","-6.6028831890919","-2.66282832943181","0.666748120388587","5.32198362635707","1.24469093788309","-2.98099865126745","5.87390663798619","-2.29815432164695","3.96981823919064","0.671918034760634","2.77084778839942","1.75238488475194","-5.73314569570126","-1.42393747439399","4.06108938792032","-0.391063938187429","6.23697307832575","3.31853914788282","-1.2480009614312","-6.48554468663415","-4.23277218885566","-8.99940219895675","-3.54377954980427","-0.206596680323281","-5.08449757541973","2.43953309715157","-0.00321544560829408","-2.7881872056739","0.410797111861561","3.74050152992846","-6.25939892306526","-8.94413351076687","-1.27389556073859","3.50904637812889","-5.59425763431645","-0.852469732628825","4.73749204445931","-4.76045343422738","-2.74135312581821","1.10475968182176","-8.09902595667169","1.40801533921816","-0.0307124323905501","-2.75817888096494","2.99275706169555","-5.07867394320891","2.62458457426734","3.03566802795403","0.73297796733188","-1.14524906492106","-7.55664494703669","4.61303977923537","0.416868608670287","1.10877483183925","-3.16305231632747","-1.32848391268178","6.13598886934716","-1.71428460442362","-9.71701006046052","0.598223879474183"
"Random_PTEN_83_0004","-2.76833823188038","2.15445065268283","5.40024931298663","2.63833727954901","4.59730525964904","2.53084249900539","5.12248902242583","-12.5865607132734","-2.15186021635267","0.174011855026135","-2.99844207385321","-0.756797453154416","-0.130593447738384","6.37765790293112","-0.743018557613679","2.68935063768017","5.6351389138411","-4.56326634665539","0.737232823106598","0.674026493539125","-4.86479596980262","6.29394638180364","-1.64226041965422","-0.383353646595723","2.12380012590281","1.63879534583555","-0.114721240481833","-3.58022823705649","-1.02785850306301","-0.660950644788058","-3.42146191186839","-2.90598896822767","-3.86345265054895","-3.03788211270413","2.84010151703163","1.91104405857356","-3.99489402521643","-3.07894416508809","6.22449014088679","0.042597395525873","2.98295770531212","1.66296580706278","-1.59196013556372","-3.21065769561668","-0.354858395118786","0.485303225079789","4.72649790291341","2.85880468688456","-2.02482160200994","-0.833319041658077","3.16591677839479","-0.850758984062893","-0.341510655753908","-4.64173178718039","-3.16330510872756","-6.3863453049934","-2.7027640778373","0.81008567264133","4.96707732979004","1.16565737208028","-2.83079128711621","5.58052263994185","-2.26206030926409","3.45955468326001","1.13195415801616","2.87997017234967","1.93994554487975","-5.35334030212034","-1.12728077248611","3.88123569810777","-0.15360542094128","6.12930340990188","2.92139130068955","-1.20007208832507","-6.10098241924839","-3.84068419874667","-8.90665383848328","-3.608084101353","0.0124885736766092","-5.5516265302599","2.22469997445141","0.209973588604966","-2.63880751590783","0.288041278753684","3.3645359710794","-6.12694042436885","-8.53097761643558","-0.716539267995671","3.24049339251768","-5.97399830476713","-1.15146224095098","4.78860871489012","-5.05434778522098","-2.93198421564203","0.84075729738208","-8.43571629664805","1.53960756124395","0.208960781935818","-2.49634465133751","3.17971818764937","-4.74985485309308","2.6481569272615","2.70320777997654","1.02889959855138","-0.794975604707698","-7.55733413845486","4.23070535829185","0.680709180599974","0.754852864832751","-2.76539721101135","-1.73068774176133","5.76629111889161","-1.76412376846855","-9.50708629674577","0.829163772032206"
"Random_PTEN_83_0005","-2.84357683501174","2.18250541309507","5.37162942531498","2.71599919375418","4.33086247360104","2.51995430785747","5.01015787774767","-12.1902980915746","-1.9952744673432","0.216628171849699","-2.97272373463894","-0.720899093583221","-0.377182491931601","6.26626710852683","-0.696130497646922","2.46023764970001","5.45888537297665","-4.0921987746222","0.691633341023311","0.513731737013447","-4.78695541583687","6.25932763119743","-1.66718873594222","-0.555339031990719","2.19955407928831","1.36073101403562","-0.37942821616924","-3.35810732979871","-1.24057358022209","-0.618297839246813","-3.2599237496531","-2.68640410684548","-4.00341481420183","-2.93190160422485","2.87339728917991","1.84024124004851","-3.69136613032114","-2.85275004885952","6.1597966872297","0.0977502921658466","3.02420470405625","1.48355701183778","-1.30353869202138","-3.09063219335149","-0.459803723983052","0.423258033475395","4.79757345427336","2.9596851499797","-1.52590314719227","-0.689745141267877","3.00482684441432","-0.824935836363332","-0.396335756605026","-4.47746519077708","-3.28909054699645","-6.26591459517509","-2.64902401381355","0.883720817428997","4.99936466270507","0.903142344653091","-2.37535121857661","5.51234638036715","-2.06851395363448","3.30176196215834","0.999550282372066","2.72796233574154","1.73400788253025","-5.29280547738863","-0.866129210036377","3.68115565338534","-0.420266060509375","6.07960364653569","2.80879766604208","-1.36127784513467","-6.49026622106091","-3.8028229446962","-8.90586495788209","-3.47584536471574","0.425240844955104","-4.94061561035177","2.24059626310582","0.169956905771803","-2.61192256016607","0.211984734898488","3.42504973537126","-5.72788198149139","-8.58051597869308","-0.591882434153238","3.217250726124","-5.55335183545102","-0.942728473820312","4.36417393511639","-5.00996711685109","-3.11753858637676","0.762613563128904","-8.10121470840324","1.26306814692991","0.271158158357262","-2.86588545592612","3.11644460621262","-4.48858941090234","2.62947953304142","2.86905471140441","1.12246112117951","-0.715827369388535","-7.09792133909426","4.22911112528342","0.720719106105182","0.913712490700006","-2.55998564707131","-1.45314908638558","5.7551689408186","-1.47772762425886","-9.08970596616329","0.790858095734005"
"Random_PTEN_83_0006","-2.92001200388764","2.28286903018788","5.35805100387015","2.62247327223372","4.49551064840114","2.58848343599586","5.27876720395436","-12.2995166858","-2.2767460845861","0.0877162783610261","-3.02462532658678","-0.727745722025593","-0.318140273749849","6.64686451972464","-0.868370260231479","2.65479012818545","5.72911911230123","-4.41186793086018","0.793555733591437","0.713846511317406","-4.81552190151674","6.37433415391997","-1.53657709501518","-0.122695917576407","1.67311491022517","1.50737632660061","-0.0285940093066179","-3.60180439827577","-1.06111334812502","-0.962676374070371","-3.55052835529274","-2.88966648015179","-3.91590427481525","-2.94016102933305","2.78154646849914","1.93762590840939","-4.1484354762447","-3.18690883032835","6.42767912608445","-0.0619950203367866","3.12794572005571","1.71798799934831","-1.41989745255342","-3.38074436737809","-0.585272208557277","0.194355727614118","4.97139558260284","2.78973380167759","-1.71517530967164","-1.0168934210302","3.22688799148259","-0.824348551084528","-0.467085624280646","-4.67659779570663","-3.09323769252831","-6.64725153095951","-2.81914488013558","0.766961150062762","5.04319623865153","1.23131045034873","-2.95868137719881","5.69531896016861","-2.34147252357298","3.60061179285475","1.1154156429253","2.83095555840277","1.95213294454504","-5.24690474038229","-1.06356672898107","3.9519819745836","-0.027023125869959","6.2599265650663","3.11937987393061","-1.10849090512438","-6.87549944393722","-4.01903516457496","-8.90356972030271","-3.68035700023288","0.112553817379943","-5.63609943224147","2.08935988344944","0.312890872035336","-2.70210482581722","0.239581344671019","3.40213698688382","-6.06898040326577","-8.31440941888238","-0.830590881107617","3.17680517486732","-5.81284893493776","-1.41268315644167","4.94427907188725","-5.09616701499911","-3.01207663528298","0.990571932238868","-8.1694341729901","1.38714980742177","0.0977379665438198","-2.42270366608971","3.12533567275314","-4.95818562076096","2.44817824367988","2.71577655981394","1.06488632904694","-0.78725823353085","-7.53583015519162","4.26227615052042","0.816502358629823","0.813802802772483","-2.58636683404802","-1.8215217306507","5.61203413141984","-1.54809136501066","-9.72163247808869","0.729437803713306"
"Random_PTEN_83_0007","-2.76566966959297","1.8712961049196","5.26900441558079","2.52257728856649","4.34817806765279","2.72826025517635","5.35352903020338","-12.7242978885465","-1.95524141540737","0.388901441253874","-2.9423025351321","-0.64412182602505","-0.154312745171445","6.41753615293431","-0.624869910326409","2.70462188868059","5.49174503915249","-4.59575595608036","0.883209283873886","0.431724471794542","-4.98992468844873","6.21545643776036","-1.57379676662301","-0.597588647063643","2.18562247258855","1.45956444965599","-0.434436793515987","-3.51937778809194","-1.30336197608505","-0.666886527697959","-3.39914928933612","-2.79632560805694","-4.17842080633949","-2.99182688515997","2.92613069873966","2.0636583078335","-3.82049948173193","-3.04450457736325","6.29145462871772","0.141042219914186","2.94953105042904","1.67758375067492","-1.76272756117487","-3.19597243698068","-0.521969950769534","0.147532116871695","4.71835712030931","2.56352779749334","-1.71693042048429","-0.924665667507678","3.04849811154316","-0.816681722288936","-0.338100400665483","-4.45089457087192","-3.37625764322876","-6.25181238029971","-2.8105125800745","0.822256304785031","4.81213823275413","1.08719032632667","-2.67886299407349","5.46762807019672","-1.92834721145952","3.44429294054898","1.21995482337368","2.77743870805485","2.06107633945205","-5.50999951982672","-0.794444225748912","3.68871985954993","-0.245388775340268","6.00003988401477","2.89866695187139","-1.1076731430678","-6.40760420189107","-3.96542865505548","-8.99439526321128","-3.7528361618395","0.339520626902294","-5.14011363618576","2.19184285222799","0.503851379423354","-2.37978095154843","0.0880556586007808","3.34922978090599","-5.90975490575397","-8.52302434132874","-0.676646164325088","3.09221986284624","-5.99619839766514","-0.965077011444641","4.49334951059538","-5.24609361864232","-2.95687402863096","0.93267227514243","-8.35702981308343","1.21814353437671","0.502664899051386","-2.75047873109717","3.2235258329158","-4.73219147766549","2.60035763867176","2.62536536639367","1.29429270048198","-0.907549332272575","-7.6859366189895","4.24652746417493","0.986143666900365","0.999670743940926","-2.63721536069984","-1.85098161292644","5.80626835345315","-1.46256223658446","-9.479026097283","1.18493488634952"
"Random_PTEN_83_0008","-2.71893389164434","2.06731352022205","5.2090367173168","2.64223854297217","4.27514878748744","2.52237546439058","4.88139896779808","-12.312952259353","-2.29951908177642","0.142774605630431","-3.04545917572628","-0.594423812532893","-0.386296181824925","6.35609607766955","-0.609319846369784","2.46144716650467","5.66258913800662","-4.38413700667787","0.875183660039399","0.693859200956211","-4.93461080945131","6.28193379655354","-1.49472206698175","-0.237463840687255","2.00090414296491","1.26078569131507","-0.483602787813593","-3.50775795967422","-1.22243739708183","-0.740792384965439","-3.62810234253347","-2.86977164296928","-3.98530930869058","-2.95530130782297","2.8215491734982","1.76502524189572","-3.9792660216869","-3.24332749078212","6.38466172986934","0.014672995454347","2.98533719366","1.64375600397511","-1.63457790712852","-3.14280905781732","-0.502607150873527","0.0841357135760459","4.75480965271567","2.64905377133622","-1.87555564179927","-0.907693014641473","3.24809365451386","-0.614422603974687","-0.571304168285104","-4.34877577977955","-3.31166353226812","-6.53660626348947","-2.7286183145216","0.734971793341589","4.80887207338123","0.915820059666619","-2.94104221836606","5.47734294345","-2.17903067133014","3.44485637155738","1.06569188594317","2.73458712590941","1.78637493259547","-5.4193364771069","-1.0749333453615","3.8106057241479","-0.326777990033548","6.11298705876944","2.86532442090935","-1.27422051233804","-6.74683126343804","-3.85626656016628","-9.06357633353048","-3.81057610508127","0.215949403867358","-5.20483757603178","2.31422213225427","0.294773887782965","-2.68397391099192","0.124951380950445","3.60755869271374","-5.85538484041271","-8.59726279331653","-0.574680622746823","3.14305378797826","-5.81441552099429","-1.14884675523462","4.5457555798434","-4.96175316205026","-3.25393195538355","0.867871232864955","-8.14442270291445","1.33130690126807","0.15897998989163","-2.7538948130851","3.18539401745783","-4.65537764766239","2.68110515491073","2.80261258922959","1.07289396636254","-0.855944624223506","-7.15620075521991","4.19684532196603","0.796046281170327","0.952590746801896","-2.55319596698059","-1.55427655850382","5.75797170036824","-1.71121162186089","-9.11245517366987","0.954561207374209"
"Random_PTEN_83_0009","-2.66525121416903","2.00090628950774","5.30923862307296","2.64413199804497","4.46436149801631","2.42055729914577","5.03424907268772","-12.5216531595854","-2.11923165439846","0.0673616871595096","-3.24843030009098","-0.88675415325746","-0.373733922796936","6.21169617268765","-0.840577946674963","2.5736623133782","5.37626781683034","-4.3109450709122","0.579363042702978","0.848989711239497","-4.6073670829809","6.04773752449509","-1.69291701926494","-0.297214630013331","2.17895993777966","1.16993154551168","-0.158975815879686","-3.59988947777333","-1.18749221984647","-0.89262312717231","-3.50960738514063","-3.04264231438695","-4.10569916058032","-2.89691516410457","2.69013791794056","1.87979390016048","-3.81048561533858","-2.96191170439381","6.13412321327","0.0373479319953522","2.99945107623257","1.47937332042937","-1.67220084138497","-3.09857844897684","-0.250936342474516","0.348177037390871","4.76380693137629","2.63559993348448","-1.85155779610055","-0.821579249052252","3.20860349923168","-0.864738712583997","-0.647792055879973","-4.39497481150894","-3.1837865717406","-6.50077354698973","-2.57754446937915","0.637799377918608","4.80794056755237","1.11223206530163","-2.97721379222615","5.55151656284874","-2.15281677065339","3.53583149619763","1.02342987136178","2.49701294728873","1.69080987078426","-5.28701539073584","-1.10713520344057","3.82330715754168","-0.154060621202895","5.7630476748132","3.0672285753646","-1.0854853912473","-6.48165769792032","-3.98518400562445","-8.68796812793735","-3.50017812593335","0.0794276651702539","-5.12408237358749","2.06927864799577","0.177426340829927","-2.60204199458869","0.627870467523507","3.20572010223872","-5.85159230544404","-8.55002695999719","-0.693423121179104","3.01836844996633","-5.6031439293612","-0.987716194164442","4.71384991962406","-5.05058547804312","-2.94506739814391","0.95872869155639","-8.00665797439057","1.37684143140656","0.146993102137823","-2.66769044118919","3.06435685142868","-4.75108883721085","2.45019848368236","2.57129494046333","1.02848789861572","-0.878136675752507","-7.23646047333645","4.15494380738606","0.655439478637813","0.975627301721276","-2.70346317783643","-1.71744493442842","5.67772801448775","-1.49150347625516","-9.29503829358863","0.828649927721405"
"Random_PTEN_83_0010","-3.03825684479247","2.40093663270479","5.63371906516304","2.83285778476573","4.72683785421341","2.43375670374707","5.44068200783145","-12.7542673267221","-2.16610732032948","-0.131981449182092","-3.29328575348749","-1.09499662391929","-0.634174771950831","6.53875191438361","-0.920776021254365","2.6055314894051","5.6909253006925","-4.70163411638432","0.636655308393488","0.677313733796241","-4.69040850502893","6.41121116275952","-1.87885756171264","-0.25413403201988","2.37460413789851","1.23090552928296","-0.0695158202374717","-3.91231393530015","-0.941405674953181","-1.02775455317243","-3.64322843765847","-3.12846162781243","-4.18083922066847","-2.78439639699872","2.87507617805337","1.77952494922957","-3.54369757247479","-2.93431464155649","6.39238386887823","-0.0765346936423868","3.31020504246159","1.40736468270065","-2.05783495640928","-3.4797817312922","-0.222820957183072","0.525986590321098","5.03525654542729","3.06388511974185","-1.72380970195331","-0.589390427796695","3.20568064658743","-1.12288937186963","-0.652576915620959","-4.81078992085665","-3.3851892467239","-6.69409109197768","-2.60326571388989","0.695482633062519","5.30670060719129","1.34981541317168","-2.99111804551403","6.01342644222131","-2.32073610467936","3.76893491194051","0.777351749145499","2.84272788531274","1.66327283229361","-5.58580719214064","-1.31809271928066","3.96995119186828","-0.00874032470523709","6.26045505585158","3.29114284006093","-1.3181091691082","-6.46115780804042","-4.00323582395792","-8.97038306064209","-3.43590369029962","-0.0418818691480431","-5.12200906338021","2.41979137319408","0.210114957275344","-2.766720401573","0.419313530211193","3.76663959161232","-5.94842076147244","-8.76520288566012","-1.0278718187303","3.40472996923531","-5.67574769896525","-0.871711979186466","4.81720105664356","-4.86187915999107","-2.98779321174087","0.884511572637193","-8.46036117353729","1.44283122739732","0.00100089849489571","-2.60249712002189","3.03315704193916","-5.05602133150419","2.61460679415346","2.98231095282913","0.899250183334057","-1.04385676376637","-7.47115824519119","4.48099198728478","0.560047916207657","1.13891395925692","-3.11180093283651","-1.2758953214348","6.0462030066543","-1.494300781995","-9.84377061954011","0.950463131308604"
