"GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
-2.82686305182608,1.77949682034385,5.62712791061157,2.82054677286625,4.37223529033044,2.7027650156726,5.26577430022345,-13.1927993627265,-2.3328032528839,0.0950297612921785,-3.47189270342341,-0.878105877736032,-0.164264512668802,6.21101664839727,-0.845728931604715,2.85345751971415,6.45610302689328,-4.72120899979188,0.666603196062278,0.470384328708166,-4.40165927080871,6.34326547620186,-1.63693743228498,-0.511073861535363,2.42465354230868,1.07344910884103,-0.160545476908754,-3.60593166689901,-0.734843363370546,-0.462826836849168,-3.47195906931778,-2.9698595159955,-4.01322079533248,-3.41810349603871,3.27382522993708,1.64935332854255,-4.3365728036632,-2.9551268585246,6.78763046625845,0.172671692023922,2.83649544228905,1.70407609930926,-1.50578200318787,-3.29006430401211,-0.25749824918573,0.804682236940496,4.87285032822649,3.06724871904363,-1.92295478831894,-0.73621701011433,3.16980535979972,-1.13756448474725,-0.297923506188728,-4.42604033519842,-3.41820739415574,-6.73558385471171,-2.28261040222369,1.22199023800517,4.8556584086714,0.934015896523622,-3.00581504892137,5.62938105916215,-2.82952903656673,3.3071113135283,1.18048904913716,3.35285212713678,1.75133354826846,-5.97081534832073,-0.808234766311037,3.87560174616796,-0.183418816774191,6.31544813501995,3.09868047605789,-1.5404264607023,-6.53358579358196,-4.24561253916824,-9.21707979798224,-3.85281427656836,0.210483793206791,-5.05124562109579,2.121299453719,0.658192473895101,-2.93277986558755,0.426264586640209,3.2966746551382,-6.18729886727408,-8.89677371181023,-0.38348418283041,3.20563143128442,-5.95943474618975,-1.36751388236747,5.00559048689476,-5.08402476899497,-2.38456600994816,1.06290806375724,-8.18119673913641,1.28058408375039,0.00703895269619396,-2.21452195048153,3.54019530181787,-4.5757847210362,2.95841484017432,2.51480688149003,1.21057984859658,-0.760174816218785,-7.44054918166719,4.45576878710794,0.588903135050529,0.729979466462619,-2.49572771199515,-2.02670854136404,6.11552171589208,-1.84630064724419,-9.56931934198529,1.28240203241807
