"GSM1402321","GSM1402322","GSM1402323","GSM1402324","GSM1402325","GSM1402326","GSM1402327","GSM1402328","GSM1402329","GSM1402330","GSM1402331","GSM1402332","GSM1402333","GSM1402334","GSM1402335","GSM1402336","GSM1402337","GSM1402338","GSM1402339","GSM1402340","GSM1402341","GSM1402342","GSM1402343","GSM1402344","GSM1402345","GSM1402346","GSM1402347","GSM1402348","GSM1402349","GSM1402350","GSM1402351","GSM1402352","GSM1402353","GSM1402354","GSM1402355","GSM1402356","GSM1402357","GSM1402358","GSM1402359","GSM1402360","GSM1402361","GSM1402362","GSM1402363","GSM1402364","GSM1402365","GSM1402366","GSM1402367","GSM1402368","GSM1402369","GSM1402370","GSM1402371","GSM1402372","GSM1402373","GSM1402374","GSM1402375","GSM1402376","GSM1402377","GSM1402378","GSM1402379","GSM1402380","GSM1402381","GSM1402382","GSM1402383","GSM1402384","GSM1402385","GSM1402386","GSM1402387","GSM1402388","GSM1402389","GSM1402390","GSM1402391","GSM1402392","GSM1402393","GSM1402394","GSM1402395","GSM1402396","GSM1402397","GSM1402398","GSM1402399","GSM1402400","GSM1402401","GSM1402402","GSM1402403","GSM1402404","GSM1402405","GSM1402406","GSM1402407","GSM1402408","GSM1402409","GSM1402410","GSM1402411","GSM1402412","GSM1402413","GSM1402414","GSM1402415","GSM1402416","GSM1402417","GSM1402418","GSM1402419","GSM1402420","GSM1402421","GSM1402422","GSM1402423","GSM1402424","GSM1402425","GSM1402426","GSM1402427","GSM1402428","GSM1402429","GSM1402430","GSM1402431","GSM1402432","GSM1402433","GSM1402434","GSM1402435"
-3.30457924218386,2.05405504199906,5.31897632912027,2.68705551983273,4.45071433167702,2.33409110014088,4.94337945367005,-12.4425711216367,-2.52632342243601,-0.00592064384655908,-3.50888460974746,-0.912566994346269,-0.106542319319464,6.52962463447247,-1.05758075446395,2.55438903776924,6.36708689641109,-4.49451850245713,0.518456140026019,0.581495826114636,-4.1631653983005,6.54883273594904,-1.77943619406178,-0.289776714144626,2.10540893573237,1.69113517104322,0.219021003720917,-3.59017386343425,-0.675789322817364,-0.697425892202198,-3.56695778628653,-2.93168657702506,-3.88714404738438,-3.21675458606687,3.36224791734076,1.45045308790964,-3.96570070102594,-3.14292441472769,6.67782404943525,-0.0454447328864171,2.83726694949612,1.50151838903188,-1.34502666063635,-3.67760528446673,-0.313125794811309,0.964775855471368,4.94369144489305,3.22042056782376,-1.65987506626463,-0.769448653907375,3.22433493919871,-1.16951231028715,-0.571506348393918,-4.45680954468681,-3.43071476732837,-6.62565315373674,-2.28714435089443,1.38110951210901,4.90853499860795,0.974602606752475,-2.76635979431265,5.63677575789594,-2.64053494212227,3.5231377891064,1.15617774202175,3.4867352933749,1.98835677386137,-5.67241562293628,-1.23461585170023,3.99973578027605,-0.182241613690106,6.51162812963044,3.13399180014619,-1.48053552782505,-6.70955296137112,-4.51152001873545,-9.18764883717924,-3.94519937162738,-0.114108193922277,-5.55041113198484,2.21075347276795,0.668877023956205,-2.71027670399707,0.489012320543299,3.34298157148309,-6.42339883956093,-8.8090476851794,-0.53196467178373,3.33433017672622,-5.28510471133228,-1.3967530417007,5.13759219990618,-4.85397885253009,-2.26527405334712,1.14094147601004,-8.23420033504583,1.22084387809229,-0.135605570683432,-2.10822657641593,3.70490139047608,-4.62734722743191,3.03262659058136,2.44674671510031,0.971276475930878,-0.701145890269761,-7.32224566803904,4.59986950597123,0.803764348970728,0.799321002814127,-3.08368130064916,-1.5207750052116,6.12788130017955,-1.7934589683227,-9.63316138885527,0.910537528178645
